path,class_id
data/processed_rois\class_1\group20085_20085_20085044_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085044_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085044_2.jpg,3
data/processed_rois\class_4\group20085_20085_20085044_3.jpg,4
data/processed_rois\class_5\group20085_20085_20085044_4.jpg,5
data/processed_rois\class_6\group20085_20085_20085044_5.jpg,6
data/processed_rois\class_1\group20085_20085_20085044_6.jpg,1
data/processed_rois\class_2\group20085_20085_20085044_7.jpg,2
data/processed_rois\class_3\group20085_20085_20085044_8.jpg,3
data/processed_rois\class_1\group20085_20085_20085045_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085045_1.jpg,1
data/processed_rois\class_2\group20085_20085_20085045_2.jpg,2
data/processed_rois\class_3\group20085_20085_20085045_3.jpg,3
data/processed_rois\class_3\group20085_20085_20085045_4.jpg,3
data/processed_rois\class_4\group20085_20085_20085045_5.jpg,4
data/processed_rois\class_4\group20085_20085_20085045_6.jpg,4
data/processed_rois\class_4\group20085_20085_20085045_7.jpg,4
data/processed_rois\class_5\group20085_20085_20085045_8.jpg,5
data/processed_rois\class_6\group20085_20085_20085045_9.jpg,6
data/processed_rois\class_1\group20085_20085_20085046_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085046_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085046_2.jpg,3
data/processed_rois\class_4\group20085_20085_20085046_3.jpg,4
data/processed_rois\class_5\group20085_20085_20085046_4.jpg,5
data/processed_rois\class_6\group20085_20085_20085046_5.jpg,6
data/processed_rois\class_2\group20085_20085_20085046_6.jpg,2
data/processed_rois\class_1\group20085_20085_20085046_7.jpg,1
data/processed_rois\class_1\group20085_20085_20085046_8.jpg,1
data/processed_rois\class_1\group20085_20085_20085048_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085048_1.jpg,1
data/processed_rois\class_3\group20085_20085_20085048_2.jpg,3
data/processed_rois\class_5\group20085_20085_20085048_3.jpg,5
data/processed_rois\class_6\group20085_20085_20085048_4.jpg,6
data/processed_rois\class_4\group20085_20085_20085048_5.jpg,4
data/processed_rois\class_6\group20085_20085_20085048_6.jpg,6
data/processed_rois\class_1\group20085_20085_20085049_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085049_1.jpg,1
data/processed_rois\class_2\group20085_20085_20085049_2.jpg,2
data/processed_rois\class_2\group20085_20085_20085049_3.jpg,2
data/processed_rois\class_3\group20085_20085_20085049_4.jpg,3
data/processed_rois\class_3\group20085_20085_20085049_5.jpg,3
data/processed_rois\class_5\group20085_20085_20085049_6.jpg,5
data/processed_rois\class_6\group20085_20085_20085049_7.jpg,6
data/processed_rois\class_1\group20085_20085_20085050_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085050_1.jpg,1
data/processed_rois\class_3\group20085_20085_20085050_2.jpg,3
data/processed_rois\class_5\group20085_20085_20085050_3.jpg,5
data/processed_rois\class_6\group20085_20085_20085050_4.jpg,6
data/processed_rois\class_4\group20085_20085_20085050_5.jpg,4
data/processed_rois\class_4\group20085_20085_20085050_6.jpg,4
data/processed_rois\class_1\group20085_20085_20085050_7.jpg,1
data/processed_rois\class_2\group20085_20085_20085050_8.jpg,2
data/processed_rois\class_2\group20085_20085_20085050_9.jpg,2
data/processed_rois\class_1\group20085_20085_20085051_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085051_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085051_2.jpg,3
data/processed_rois\class_4\group20085_20085_20085051_3.jpg,4
data/processed_rois\class_6\group20085_20085_20085051_4.jpg,6
data/processed_rois\class_5\group20085_20085_20085051_5.jpg,5
data/processed_rois\class_1\group20085_20085_20085052_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085052_1.jpg,1
data/processed_rois\class_4\group20085_20085_20085052_2.jpg,4
data/processed_rois\class_1\group20085_20085_20085052_3.jpg,1
data/processed_rois\class_1\group20085_20085_20085053_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085053_1.jpg,1
data/processed_rois\class_3\group20085_20085_20085053_2.jpg,3
data/processed_rois\class_5\group20085_20085_20085053_3.jpg,5
data/processed_rois\class_5\group20085_20085_20085053_4.jpg,5
data/processed_rois\class_6\group20085_20085_20085053_5.jpg,6
data/processed_rois\class_1\group20085_20085_20085053_6.jpg,1
data/processed_rois\class_2\group20085_20085_20085053_7.jpg,2
data/processed_rois\class_2\group20085_20085_20085053_8.jpg,2
data/processed_rois\class_1\group20085_20085_20085054_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085054_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085054_2.jpg,3
data/processed_rois\class_4\group20085_20085_20085054_3.jpg,4
data/processed_rois\class_3\group20085_20085_20085054_4.jpg,3
data/processed_rois\class_5\group20085_20085_20085054_5.jpg,5
data/processed_rois\class_6\group20085_20085_20085054_6.jpg,6
data/processed_rois\class_1\group20085_20085_20085054_7.jpg,1
data/processed_rois\class_2\group20085_20085_20085054_8.jpg,2
data/processed_rois\class_1\group20085_20085_20085054_9.jpg,1
data/processed_rois\class_1\group20085_20085_20085055_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085055_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085055_2.jpg,3
data/processed_rois\class_4\group20085_20085_20085055_3.jpg,4
data/processed_rois\class_4\group20085_20085_20085055_4.jpg,4
data/processed_rois\class_4\group20085_20085_20085055_5.jpg,4
data/processed_rois\class_2\group20085_20085_20085055_6.jpg,2
data/processed_rois\class_1\group20085_20085_20085056_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085056_1.jpg,2
data/processed_rois\class_4\group20085_20085_20085056_2.jpg,4
data/processed_rois\class_2\group20085_20085_20085056_3.jpg,2
data/processed_rois\class_5\group20085_20085_20085056_4.jpg,5
data/processed_rois\class_4\group20085_20085_20085056_5.jpg,4
data/processed_rois\class_4\group20085_20085_20085056_6.jpg,4
data/processed_rois\class_1\group20085_20085_20085057_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085057_1.jpg,1
data/processed_rois\class_2\group20085_20085_20085057_2.jpg,2
data/processed_rois\class_2\group20085_20085_20085057_3.jpg,2
data/processed_rois\class_4\group20085_20085_20085057_4.jpg,4
data/processed_rois\class_4\group20085_20085_20085057_5.jpg,4
data/processed_rois\class_6\group20085_20085_20085057_6.jpg,6
data/processed_rois\class_2\group20085_20085_20085057_7.jpg,2
data/processed_rois\class_2\group20085_20085_20085057_8.jpg,2
data/processed_rois\class_5\group20085_20085_20085057_9.jpg,5
data/processed_rois\class_1\group20085_20085_20085058_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085058_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085058_2.jpg,3
data/processed_rois\class_3\group20085_20085_20085058_3.jpg,3
data/processed_rois\class_4\group20085_20085_20085058_4.jpg,4
data/processed_rois\class_4\group20085_20085_20085058_5.jpg,4
data/processed_rois\class_5\group20085_20085_20085058_6.jpg,5
data/processed_rois\class_6\group20085_20085_20085058_7.jpg,6
data/processed_rois\class_1\group20085_20085_20085058_8.jpg,1
data/processed_rois\class_1\group20085_20085_20085059_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085059_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085059_2.jpg,3
data/processed_rois\class_4\group20085_20085_20085059_3.jpg,4
data/processed_rois\class_5\group20085_20085_20085059_4.jpg,5
data/processed_rois\class_6\group20085_20085_20085059_5.jpg,6
data/processed_rois\class_1\group20085_20085_20085059_6.jpg,1
data/processed_rois\class_2\group20085_20085_20085059_7.jpg,2
data/processed_rois\class_1\group20085_20085_20085059_8.jpg,1
data/processed_rois\class_1\group20085_20085_20085059_9.jpg,1
data/processed_rois\class_1\group20085_20085_20085061_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085061_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085061_2.jpg,3
data/processed_rois\class_6\group20085_20085_20085061_3.jpg,6
data/processed_rois\class_5\group20085_20085_20085061_4.jpg,5
data/processed_rois\class_4\group20085_20085_20085061_5.jpg,4
data/processed_rois\class_3\group20085_20085_20085061_6.jpg,3
data/processed_rois\class_1\group20085_20085_20085061_7.jpg,1
data/processed_rois\class_2\group20085_20085_20085061_8.jpg,2
data/processed_rois\class_1\group20085_20085_20085062_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085062_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085062_2.jpg,3
data/processed_rois\class_4\group20085_20085_20085062_3.jpg,4
data/processed_rois\class_6\group20085_20085_20085062_4.jpg,6
data/processed_rois\class_5\group20085_20085_20085062_5.jpg,5
data/processed_rois\class_6\group20085_20085_20085062_6.jpg,6
data/processed_rois\class_1\group20085_20085_20085063_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085063_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085063_2.jpg,3
data/processed_rois\class_5\group20085_20085_20085063_3.jpg,5
data/processed_rois\class_4\group20085_20085_20085063_4.jpg,4
data/processed_rois\class_2\group20085_20085_20085063_5.jpg,2
data/processed_rois\class_4\group20085_20085_20085063_6.jpg,4
data/processed_rois\class_1\group20085_20085_20085064_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085064_1.jpg,2
data/processed_rois\class_2\group20085_20085_20085064_2.jpg,2
data/processed_rois\class_1\group20085_20085_20085064_3.jpg,1
data/processed_rois\class_6\group20085_20085_20085064_4.jpg,6
data/processed_rois\class_5\group20085_20085_20085064_5.jpg,5
data/processed_rois\class_1\group20085_20085_20085065_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085065_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085065_2.jpg,3
data/processed_rois\class_2\group20085_20085_20085065_3.jpg,2
data/processed_rois\class_1\group20085_20085_20085065_4.jpg,1
data/processed_rois\class_1\group20085_20085_20085065_5.jpg,1
data/processed_rois\class_1\group20085_20085_20085066_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085066_1.jpg,2
data/processed_rois\class_4\group20085_20085_20085066_2.jpg,4
data/processed_rois\class_5\group20085_20085_20085066_3.jpg,5
data/processed_rois\class_6\group20085_20085_20085066_4.jpg,6
data/processed_rois\class_5\group20085_20085_20085066_5.jpg,5
data/processed_rois\class_6\group20085_20085_20085066_6.jpg,6
data/processed_rois\class_1\group20085_20085_20085066_7.jpg,1
data/processed_rois\class_1\group20085_20085_20085067_0.jpg,1
data/processed_rois\class_3\group20085_20085_20085067_1.jpg,3
data/processed_rois\class_4\group20085_20085_20085067_2.jpg,4
data/processed_rois\class_6\group20085_20085_20085067_3.jpg,6
data/processed_rois\class_5\group20085_20085_20085067_4.jpg,5
data/processed_rois\class_4\group20085_20085_20085067_5.jpg,4
data/processed_rois\class_5\group20085_20085_20085067_6.jpg,5
data/processed_rois\class_1\group20085_20085_20085067_7.jpg,1
data/processed_rois\class_2\group20085_20085_20085067_8.jpg,2
data/processed_rois\class_1\group20085_20085_20085068_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085068_1.jpg,1
data/processed_rois\class_1\group20085_20085_20085068_2.jpg,1
data/processed_rois\class_2\group20085_20085_20085068_3.jpg,2
data/processed_rois\class_4\group20085_20085_20085068_4.jpg,4
data/processed_rois\class_6\group20085_20085_20085068_5.jpg,6
data/processed_rois\class_5\group20085_20085_20085068_6.jpg,5
data/processed_rois\class_1\group20085_20085_20085068_7.jpg,1
data/processed_rois\class_1\group20085_20085_20085068_8.jpg,1
data/processed_rois\class_2\group20085_20085_20085068_9.jpg,2
data/processed_rois\class_1\group20085_20085_20085069_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085069_1.jpg,1
data/processed_rois\class_2\group20085_20085_20085069_2.jpg,2
data/processed_rois\class_2\group20085_20085_20085069_3.jpg,2
data/processed_rois\class_3\group20085_20085_20085069_4.jpg,3
data/processed_rois\class_4\group20085_20085_20085069_5.jpg,4
data/processed_rois\class_5\group20085_20085_20085069_6.jpg,5
data/processed_rois\class_6\group20085_20085_20085069_7.jpg,6
data/processed_rois\class_4\group20085_20085_20085069_8.jpg,4
data/processed_rois\class_1\group20085_20085_20085069_9.jpg,1
data/processed_rois\class_2\group20085_20085_20085069_10.jpg,2
data/processed_rois\class_1\group20085_20085_20085070_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085070_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085070_2.jpg,3
data/processed_rois\class_5\group20085_20085_20085070_3.jpg,5
data/processed_rois\class_3\group20085_20085_20085070_4.jpg,3
data/processed_rois\class_2\group20085_20085_20085070_5.jpg,2
data/processed_rois\class_2\group20085_20085_20085070_6.jpg,2
data/processed_rois\class_3\group20085_20085_20085070_7.jpg,3
data/processed_rois\class_1\group20085_20085_20085071_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085071_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085071_2.jpg,3
data/processed_rois\class_5\group20085_20085_20085071_3.jpg,5
data/processed_rois\class_6\group20085_20085_20085071_4.jpg,6
data/processed_rois\class_3\group20085_20085_20085071_5.jpg,3
data/processed_rois\class_2\group20085_20085_20085071_6.jpg,2
data/processed_rois\class_4\group20085_20085_20085071_7.jpg,4
data/processed_rois\class_4\group20085_20085_20085071_8.jpg,4
data/processed_rois\class_1\group20085_20085_20085072_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085072_1.jpg,1
data/processed_rois\class_3\group20085_20085_20085072_2.jpg,3
data/processed_rois\class_3\group20085_20085_20085072_3.jpg,3
data/processed_rois\class_1\group20085_20085_20085072_4.jpg,1
data/processed_rois\class_2\group20085_20085_20085072_5.jpg,2
data/processed_rois\class_3\group20085_20085_20085072_6.jpg,3
data/processed_rois\class_1\group20085_20085_20085073_0.jpg,1
data/processed_rois\class_3\group20085_20085_20085073_1.jpg,3
data/processed_rois\class_4\group20085_20085_20085073_2.jpg,4
data/processed_rois\class_1\group20085_20085_20085073_3.jpg,1
data/processed_rois\class_1\group20085_20085_20085074_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085074_1.jpg,1
data/processed_rois\class_3\group20085_20085_20085074_2.jpg,3
data/processed_rois\class_5\group20085_20085_20085074_3.jpg,5
data/processed_rois\class_3\group20085_20085_20085074_4.jpg,3
data/processed_rois\class_2\group20085_20085_20085074_5.jpg,2
data/processed_rois\class_1\group20085_20085_20085075_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085075_1.jpg,1
data/processed_rois\class_1\group20085_20085_20085075_2.jpg,1
data/processed_rois\class_3\group20085_20085_20085075_3.jpg,3
data/processed_rois\class_5\group20085_20085_20085075_4.jpg,5
data/processed_rois\class_4\group20085_20085_20085075_5.jpg,4
data/processed_rois\class_4\group20085_20085_20085075_6.jpg,4
data/processed_rois\class_5\group20085_20085_20085075_7.jpg,5
data/processed_rois\class_2\group20085_20085_20085075_8.jpg,2
data/processed_rois\class_2\group20085_20085_20085075_9.jpg,2
data/processed_rois\class_1\group20085_20085_20085076_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085076_1.jpg,1
data/processed_rois\class_2\group20085_20085_20085076_2.jpg,2
data/processed_rois\class_2\group20085_20085_20085076_3.jpg,2
data/processed_rois\class_3\group20085_20085_20085076_4.jpg,3
data/processed_rois\class_4\group20085_20085_20085076_5.jpg,4
data/processed_rois\class_1\group20085_20085_20085076_6.jpg,1
data/processed_rois\class_2\group20085_20085_20085076_7.jpg,2
data/processed_rois\class_1\group20085_20085_20085077_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085077_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085077_2.jpg,3
data/processed_rois\class_3\group20085_20085_20085077_3.jpg,3
data/processed_rois\class_2\group20085_20085_20085077_4.jpg,2
data/processed_rois\class_4\group20085_20085_20085077_5.jpg,4
data/processed_rois\class_1\group20085_20085_20085078_0.jpg,1
data/processed_rois\class_1\group20085_20085_20085078_1.jpg,1
data/processed_rois\class_2\group20085_20085_20085078_2.jpg,2
data/processed_rois\class_4\group20085_20085_20085078_3.jpg,4
data/processed_rois\class_6\group20085_20085_20085078_4.jpg,6
data/processed_rois\class_5\group20085_20085_20085078_5.jpg,5
data/processed_rois\class_1\group20085_20085_20085078_6.jpg,1
data/processed_rois\class_1\group20085_20085_20085079_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085079_1.jpg,2
data/processed_rois\class_2\group20085_20085_20085079_2.jpg,2
data/processed_rois\class_1\group20085_20085_20085079_3.jpg,1
data/processed_rois\class_1\group20085_20085_20085079_4.jpg,1
data/processed_rois\class_4\group20085_20085_20085079_5.jpg,4
data/processed_rois\class_4\group20085_20085_20085079_6.jpg,4
data/processed_rois\class_2\group20085_20085_20085079_7.jpg,2
data/processed_rois\class_6\group20085_20085_20085079_8.jpg,6
data/processed_rois\class_1\group20085_20085_20085080_0.jpg,1
data/processed_rois\class_2\group20085_20085_20085080_1.jpg,2
data/processed_rois\class_3\group20085_20085_20085080_2.jpg,3
